,Open,High,Low,Close,Adj Close,Volume
655,2191.56005859375,2320.820068359375,2178.5,2320.419921875,2320.419921875,1378749952
656,2321.3701171875,2523.719970703125,2321.3701171875,2443.639892578125,2443.639892578125,1725379968
657,2446.239990234375,2763.7099609375,2285.300048828125,2304.97998046875,2304.97998046875,2406700032
658,2320.889892578125,2573.7900390625,2071.989990234375,2202.419921875,2202.419921875,1763480064
659,2196.27001953125,2260.199951171875,1855.8299560546875,2038.8699951171875,2038.8699951171875,1700480000
660,2054.080078125,2267.340087890625,2054.080078125,2155.800048828125,2155.800048828125,1147139968
661,2159.429931640625,2307.050048828125,2107.169921875,2255.610107421875,2255.610107421875,994625024
662,2255.360107421875,2301.9599609375,2124.570068359375,2175.469970703125,2175.469970703125,1443970048
663,2187.18994140625,2311.080078125,2145.570068359375,2286.409912109375,2286.409912109375,1544829952
664,2288.330078125,2448.389892578125,2288.330078125,2407.8798828125,2407.8798828125,1653180032
665,2404.030029296875,2488.550048828125,2373.320068359375,2488.550048828125,2488.550048828125,1317030016
666,2493.719970703125,2581.909912109375,2423.570068359375,2515.35009765625,2515.35009765625,1514950016
667,2547.7900390625,2585.889892578125,2452.5400390625,2511.81005859375,2511.81005859375,1355120000
668,2512.39990234375,2686.81005859375,2510.219970703125,2686.81005859375,2686.81005859375,1369309952
669,2690.840087890625,2999.909912109375,2690.840087890625,2863.199951171875,2863.199951171875,2089609984
670,2869.3798828125,2869.3798828125,2700.56005859375,2732.159912109375,2732.159912109375,1517709952
671,2720.489990234375,2815.300048828125,2670.949951171875,2805.6201171875,2805.6201171875,1281170048
672,2807.43994140625,2901.7099609375,2795.6201171875,2823.81005859375,2823.81005859375,1348950016
673,2828.139892578125,2950.989990234375,2746.550048828125,2947.7099609375,2947.7099609375,2018889984
674,2942.409912109375,2996.60009765625,2840.530029296875,2958.110107421875,2958.110107421875,1752400000
675,2953.219970703125,2997.260009765625,2518.56005859375,2659.6298828125,2659.6298828125,2569530112
676,2680.909912109375,2789.0400390625,2650.3798828125,2717.02001953125,2717.02001953125,1781200000
677,2716.8798828125,2786.830078125,2412.93994140625,2506.3701171875,2506.3701171875,1696560000
678,2499.580078125,2534.7099609375,2212.9599609375,2464.580078125,2464.580078125,2026259968
679,2469.570068359375,2539.919921875,2385.14990234375,2518.56005859375,2518.56005859375,1195190016
680,2514.010009765625,2685.18994140625,2484.9599609375,2655.8798828125,2655.8798828125,1534509952
681,2655.35009765625,2662.10009765625,2516.330078125,2548.2900390625,2548.2900390625,1178659968
682,2549.030029296875,2662.85009765625,2549.030029296875,2589.60009765625,2589.60009765625,1446840064
683,2591.260009765625,2763.449951171875,2589.820068359375,2721.7900390625,2721.7900390625,1854189952
684,2709.429931640625,2772.010009765625,2660.39990234375,2689.10009765625,2689.10009765625,1626579968
685,2691.030029296875,2723.739990234375,2642.360107421875,2705.409912109375,2705.409912109375,1097939968
686,2707.340087890625,2765.169921875,2706.3701171875,2744.909912109375,2744.909912109375,961318976
687,2738.52001953125,2757.93994140625,2583.18994140625,2608.719970703125,2608.719970703125,982750016
688,2607.25,2682.260009765625,2552.1201171875,2589.409912109375,2589.409912109375,1161100032
689,2590.570068359375,2615.25,2376.2900390625,2478.449951171875,2478.449951171875,1663280000
690,2478.449951171875,2552.449951171875,2332.989990234375,2552.449951171875,2552.449951171875,1489789952
691,2553.030029296875,2603.97998046875,2484.419921875,2574.7900390625,2574.7900390625,1183869952
692,2567.56005859375,2588.830078125,2510.47998046875,2539.320068359375,2539.320068359375,949979008
693,2539.239990234375,2559.25,2478.429931640625,2480.840087890625,2480.840087890625,860273024
694,2492.60009765625,2515.27001953125,2419.22998046875,2434.550048828125,2434.550048828125,779913984
695,2436.39990234375,2514.280029296875,2394.840087890625,2506.469970703125,2506.469970703125,803747008
696,2498.56005859375,2595.0,2480.469970703125,2564.06005859375,2564.06005859375,964112000
697,2561.0,2631.590087890625,2559.35009765625,2601.639892578125,2601.639892578125,985516032
698,2602.8701171875,2622.64990234375,2538.550048828125,2601.989990234375,2601.989990234375,941566016
699,2608.10009765625,2616.719970703125,2581.68994140625,2608.56005859375,2608.56005859375,761956992
700,2608.590087890625,2916.139892578125,2498.8701171875,2518.659912109375,2518.659912109375,917411968
701,2520.27001953125,2571.340087890625,2492.31005859375,2571.340087890625,2571.340087890625,733329984
702,2572.610107421875,2635.489990234375,2517.590087890625,2518.43994140625,2518.43994140625,527856000
703,2525.25,2537.159912109375,2321.1298828125,2372.56005859375,2372.56005859375,1111200000
704,2385.889892578125,2413.469970703125,2296.81005859375,2337.7900390625,2337.7900390625,1329760000
705,2332.77001953125,2423.7099609375,2275.139892578125,2398.840087890625,2398.840087890625,1117410048
706,2402.699951171875,2425.219970703125,2340.830078125,2357.89990234375,2357.89990234375,835769984
707,2360.590087890625,2363.25,2183.219970703125,2233.340087890625,2233.340087890625,882502976
708,2230.1201171875,2231.139892578125,1990.4100341796875,1998.8599853515625,1998.8599853515625,993608000
709,1991.97998046875,2058.77001953125,1843.030029296875,1929.8199462890625,1929.8199462890625,1182870016
710,1932.6199951171875,2230.489990234375,1932.6199951171875,2228.409912109375,2228.409912109375,1201760000
711,2233.52001953125,2387.610107421875,2164.77001953125,2318.8798828125,2318.8798828125,1512450048
712,2323.080078125,2397.169921875,2260.22998046875,2273.429931640625,2273.429931640625,1245100032
713,2269.889892578125,2900.699951171875,2269.889892578125,2817.60009765625,2817.60009765625,2249260032
714,2838.409912109375,2838.409912109375,2621.85009765625,2667.760009765625,2667.760009765625,1489449984
715,2668.6298828125,2862.419921875,2657.7099609375,2810.1201171875,2810.1201171875,1177129984
716,2808.10009765625,2832.179931640625,2653.93994140625,2730.39990234375,2730.39990234375,1072840000
717,2732.699951171875,2777.260009765625,2699.18994140625,2754.860107421875,2754.860107421875,866473984
718,2757.5,2768.080078125,2480.9599609375,2576.47998046875,2576.47998046875,1460089984
719,2577.77001953125,2610.760009765625,2450.800048828125,2529.449951171875,2529.449951171875,937404032
720,2538.7099609375,2693.320068359375,2529.340087890625,2671.780029296875,2671.780029296875,789104000
721,2679.72998046875,2897.449951171875,2679.72998046875,2809.010009765625,2809.010009765625,1380099968
722,2807.02001953125,2808.760009765625,2692.800048828125,2726.449951171875,2726.449951171875,803745984
723,2724.389892578125,2758.530029296875,2644.85009765625,2757.179931640625,2757.179931640625,705942976
724,2763.239990234375,2889.6201171875,2720.610107421875,2875.340087890625,2875.340087890625,860574976
725,2871.300048828125,2921.35009765625,2685.610107421875,2718.260009765625,2718.260009765625,1324669952
726,2727.1298828125,2762.530029296875,2668.590087890625,2710.669921875,2710.669921875,1094950016
727,2709.56005859375,2813.31005859375,2685.139892578125,2804.72998046875,2804.72998046875,804796992
728,2806.929931640625,2899.330078125,2743.719970703125,2895.889892578125,2895.889892578125,1002120000
729,2897.6298828125,3290.010009765625,2874.830078125,3252.909912109375,3252.909912109375,1945699968
730,3257.610107421875,3293.2900390625,3155.60009765625,3213.93994140625,3213.93994140625,1105030016
731,3212.780029296875,3397.679931640625,3180.889892578125,3378.93994140625,3378.93994140625,1482279936
732,3370.219970703125,3484.85009765625,3345.830078125,3419.93994140625,3419.93994140625,1752760064
733,3420.39990234375,3422.760009765625,3247.669921875,3342.469970703125,3342.469970703125,1468960000
734,3341.840087890625,3453.449951171875,3319.469970703125,3381.280029296875,3381.280029296875,1515110016
735,3373.820068359375,3679.719970703125,3372.1201171875,3650.6201171875,3650.6201171875,2021190016
736,3650.6298828125,3949.919921875,3613.699951171875,3884.7099609375,3884.7099609375,2219589888
737,3880.0400390625,4208.39013671875,3857.800048828125,4073.260009765625,4073.260009765625,3159089920
738,4066.10009765625,4325.1298828125,3989.159912109375,4325.1298828125,4325.1298828125,2463089920
739,4326.990234375,4455.97021484375,3906.179931640625,4181.93017578125,4181.93017578125,3258050048
740,4200.33984375,4381.22998046875,3994.419921875,4376.6298828125,4376.6298828125,2272039936
741,4384.43994140625,4484.7001953125,4243.7099609375,4331.68994140625,4331.68994140625,2553359872
742,4324.33984375,4370.1298828125,4015.39990234375,4160.6201171875,4160.6201171875,2941710080
743,4137.75,4243.259765625,3970.550048828125,4193.7001953125,4193.7001953125,2975820032
744,4189.31005859375,4196.2900390625,4069.8798828125,4087.659912109375,4087.659912109375,2109769984
745,4090.47998046875,4109.14013671875,3988.60009765625,4001.739990234375,4001.739990234375,2800890112
746,3998.35009765625,4128.759765625,3674.580078125,4100.52001953125,4100.52001953125,3764239872
747,4089.010009765625,4255.77978515625,4078.409912109375,4151.52001953125,4151.52001953125,2369819904
748,4137.60009765625,4376.39013671875,4130.259765625,4334.68017578125,4334.68017578125,2037750016
749,4332.81982421875,4455.7001953125,4307.35009765625,4371.60009765625,4371.60009765625,1727970048
750,4372.06005859375,4379.27978515625,4269.52001953125,4352.39990234375,4352.39990234375,1511609984
751,4345.10009765625,4416.58984375,4317.2900390625,4382.8798828125,4382.8798828125,1537459968
752,4384.4501953125,4403.93017578125,4224.64013671875,4382.66015625,4382.66015625,1959330048
753,4389.2099609375,4625.68017578125,4352.1298828125,4579.02001953125,4579.02001953125,2486080000
754,4570.35986328125,4626.52001953125,4471.41015625,4565.2998046875,4565.2998046875,1937849984
755,4555.58984375,4736.0498046875,4549.39990234375,4703.39013671875,4703.39013671875,1944930048
756,4701.759765625,4892.009765625,4678.52978515625,4892.009765625,4892.009765625,2599079936
757,4901.419921875,4975.0400390625,4469.240234375,4578.77001953125,4578.77001953125,2722139904
758,4585.27001953125,4714.080078125,4417.58984375,4582.9599609375,4582.9599609375,1933190016
759,4591.6298828125,4591.6298828125,4108.39990234375,4236.31005859375,4236.31005859375,2987330048
760,4228.2900390625,4427.83984375,3998.110107421875,4376.52978515625,4376.52978515625,2697969920
761,4376.58984375,4617.25,4376.58984375,4597.1201171875,4597.1201171875,2172100096
762,4589.14013671875,4655.0400390625,4491.330078125,4599.8798828125,4599.8798828125,1844620032
763,4605.16015625,4661.0,4075.179931640625,4228.75,4228.75,2700890112
764,4229.81005859375,4308.81982421875,4114.10986328125,4226.06005859375,4226.06005859375,1386230016
765,4229.33984375,4245.43994140625,3951.0400390625,4122.93994140625,4122.93994140625,1679090048
766,4122.47021484375,4261.669921875,4099.39990234375,4161.27001953125,4161.27001953125,1557330048
767,4168.8798828125,4344.64990234375,4085.219970703125,4130.81005859375,4130.81005859375,1864530048
768,4131.97998046875,4131.97998046875,3789.919921875,3882.590087890625,3882.590087890625,2219409920
769,3875.3701171875,3920.60009765625,3153.860107421875,3154.949951171875,3154.949951171875,2716310016
770,3166.300048828125,3733.449951171875,2946.6201171875,3637.52001953125,3637.52001953125,4148069888
771,3637.75,3808.840087890625,3487.7900390625,3625.0400390625,3625.0400390625,1818400000
772,3606.280029296875,3664.81005859375,3445.639892578125,3582.8798828125,3582.8798828125,1239149952
773,3591.090087890625,4079.22998046875,3591.090087890625,4065.199951171875,4065.199951171875,1943209984
774,4073.7900390625,4094.070068359375,3868.8701171875,3924.969970703125,3924.969970703125,1563980032
775,3916.360107421875,4031.389892578125,3857.72998046875,3905.949951171875,3905.949951171875,1213830016
776,3901.469970703125,3916.419921875,3613.6298828125,3631.0400390625,3631.0400390625,1411480064
777,3628.02001953125,3758.27001953125,3553.530029296875,3630.699951171875,3630.699951171875,1194829952
778,3629.919921875,3819.2099609375,3594.580078125,3792.39990234375,3792.39990234375,928113984
779,3796.14990234375,3796.14990234375,3666.89990234375,3682.840087890625,3682.840087890625,768014976
780,3681.580078125,3950.25,3681.580078125,3926.070068359375,3926.070068359375,1374210048
781,3928.409912109375,3969.889892578125,3869.89990234375,3892.35009765625,3892.35009765625,1043740032
782,3892.93994140625,4210.0498046875,3884.820068359375,4200.669921875,4200.669921875,1686880000
783,4197.1298828125,4279.31005859375,4109.7001953125,4174.72998046875,4174.72998046875,1712320000
784,4171.6201171875,4214.6298828125,4039.2900390625,4163.06982421875,4163.06982421875,1367049984
785,4166.10986328125,4358.43017578125,4160.85986328125,4338.7099609375,4338.7099609375,1207449984
786,4341.0498046875,4403.740234375,4269.81005859375,4403.740234375,4403.740234375,1208210048
787,4395.81005859375,4470.22998046875,4377.4599609375,4409.31982421875,4409.31982421875,1431730048
788,4408.4599609375,4432.47021484375,4258.89013671875,4317.47998046875,4317.47998046875,1288019968
789,4319.3701171875,4352.31005859375,4210.419921875,4229.35986328125,4229.35986328125,1116770048
790,4229.8798828125,4362.64013671875,4164.0498046875,4328.41015625,4328.41015625,1161769984
791,4324.4599609375,4413.27001953125,4320.52978515625,4370.81005859375,4370.81005859375,1069939968
792,4369.35009765625,4443.8798828125,4321.0498046875,4426.89013671875,4426.89013671875,906928000
793,4429.669921875,4624.14013671875,4405.64013671875,4610.47998046875,4610.47998046875,1313869952
794,4614.52001953125,4878.7099609375,4564.25,4772.02001953125,4772.02001953125,1968739968
795,4776.2099609375,4922.169921875,4765.10009765625,4781.990234375,4781.990234375,1597139968
796,4789.25,4873.72998046875,4751.6298828125,4826.47998046875,4826.47998046875,1222279936
797,4829.580078125,5446.91015625,4822.0,5446.91015625,5446.91015625,2791610112
798,5464.16015625,5840.2998046875,5436.85009765625,5647.2099609375,5647.2099609375,3615480064
799,5643.52978515625,5837.7001953125,5591.64013671875,5831.7900390625,5831.7900390625,1669030016
800,5835.9599609375,5852.47998046875,5478.60986328125,5678.18994140625,5678.18994140625,1976039936
801,5687.56982421875,5776.22998046875,5544.2099609375,5725.58984375,5725.58984375,2008070016
802,5741.580078125,5800.35009765625,5472.72021484375,5605.509765625,5605.509765625,1821570048
803,5603.81982421875,5603.81982421875,5151.43994140625,5590.68994140625,5590.68994140625,2399269888
804,5583.740234375,5744.35009765625,5531.06005859375,5708.52001953125,5708.52001953125,1780540032
805,5708.10986328125,6060.10986328125,5627.22998046875,6011.4501953125,6011.4501953125,2354429952
806,5996.7900390625,6194.8798828125,5965.06982421875,6031.60009765625,6031.60009765625,2207099904
807,6036.66015625,6076.259765625,5792.33984375,6008.419921875,6008.419921875,2034630016
808,6006.0,6075.58984375,5732.47021484375,5930.31982421875,5930.31982421875,2401840128
809,5935.52001953125,5935.52001953125,5504.18017578125,5526.64013671875,5526.64013671875,2735699968
810,5524.60009765625,5754.330078125,5397.8798828125,5750.7998046875,5750.7998046875,1966989952
811,5747.9501953125,5976.7998046875,5721.22021484375,5904.830078125,5904.830078125,1905040000
812,5899.740234375,5988.39013671875,5728.81982421875,5780.89990234375,5780.89990234375,1710130048
813,5787.81982421875,5876.72021484375,5689.18994140625,5753.08984375,5753.08984375,1403920000
814,5754.43994140625,6255.7099609375,5724.580078125,6153.85009765625,6153.85009765625,2859040000
815,6114.85009765625,6214.990234375,6040.85009765625,6130.52978515625,6130.52978515625,1772150016
816,6132.02001953125,6470.43017578125,6103.330078125,6468.39990234375,6468.39990234375,2311379968
817,6440.97021484375,6767.31005859375,6377.8798828125,6767.31005859375,6767.31005859375,2870320128
818,6777.77001953125,7367.330078125,6758.72021484375,7078.5,7078.5,4653770240
819,7087.52978515625,7461.2900390625,7002.93994140625,7207.759765625,7207.759765625,3369860096
820,7164.47998046875,7492.85986328125,7031.27978515625,7379.9501953125,7379.9501953125,2483800064
821,7404.52001953125,7617.47998046875,7333.18994140625,7407.41015625,7407.41015625,2380410112
822,7403.22021484375,7445.77001953125,7007.31005859375,7022.759765625,7022.759765625,3111899904
823,7023.10009765625,7253.31982421875,7023.10009765625,7144.3798828125,7144.3798828125,2326340096
824,7141.3798828125,7776.419921875,7114.02001953125,7459.68994140625,7459.68994140625,4602200064
825,7446.830078125,7446.830078125,7101.52001953125,7143.580078125,7143.580078125,3226249984
826,7173.72998046875,7312.0,6436.8701171875,6618.14013671875,6618.14013671875,5208249856
827,6618.60986328125,6873.14990234375,6204.22021484375,6357.60009765625,6357.60009765625,4908680192
828,6295.4501953125,6625.0498046875,5519.009765625,5950.06982421875,5950.06982421875,8957349888
829,5938.25,6811.18994140625,5844.2900390625,6559.490234375,6559.490234375,6263249920
830,6561.47998046875,6764.97998046875,6461.75,6635.75,6635.75,3197110016
831,6634.759765625,7342.25,6634.759765625,7315.5400390625,7315.5400390625,4200880128
832,7323.240234375,7967.3798828125,7176.580078125,7871.68994140625,7871.68994140625,5123809792
833,7853.56982421875,8004.58984375,7561.08984375,7708.990234375,7708.990234375,4651670016
834,7697.2099609375,7884.990234375,7463.43994140625,7790.14990234375,7790.14990234375,3667190016
835,7766.02978515625,8101.91015625,7694.10009765625,8036.490234375,8036.490234375,3149319936
